System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Bristol Bay,Ugashik,2006,3779176.13,AgeClass_1.2,2071288.97,4,1,2,1.2,4_2,42,2002,2071288.97,2004,4599328.42,45.03,905584,5.079
Bristol Bay,Ugashik,2006,3779176.13,AgeClass_2.1,241.89,4,2,1,2.1,4_3,43,2002,241.89,2005,4599328.42,0.01,905584,5.079
Bristol Bay,Ugashik,2006,3779176.13,AgeClass_0.2,17203.58,3,0,2,0.2,3_1,31,2003,17203.58,2004,6373081.6,0.27,790202,8.065
Bristol Bay,Ugashik,2006,3779176.13,AgeClass_1.1,10937.7,3,1,1,1.1,3_2,32,2003,10937.7,2005,6373081.6,0.17,790202,8.065
Bristol Bay,Ugashik,2006,3779176.13,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2004,0,2005,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_3.4,0,8,3,4,3.4,8_4,84,1999,0,2003,3670964.61,0,1662042,2.209
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2000,0,2002,4355277.84,0,638420,6.822
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2000,0,2003,4355277.84,0,638420,6.822
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2000,0,2004,4355277.84,0,638420,6.822
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2001,0,2002,2183330.94,0,866368,2.52
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_1.4,52169.79,6,1,4,1.4,6_2,62,2001,52169.79,2003,2183330.94,2.39,866368,2.52
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_2.3,160042.24,6,2,3,2.3,6_3,63,2001,160042.24,2004,2183330.94,7.33,866368,2.52
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2001,0,2005,2183330.94,0,866368,2.52
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2002,0,2003,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_1.3,2167492.85,5,1,3,1.3,5_2,52,2002,2167492.85,2004,4599328.42,47.13,905584,5.079
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_2.2,305593.96,5,2,2,2.2,5_3,53,2002,305593.96,2005,4599328.42,6.64,905584,5.079
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2002,0,2006,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2003,0,2004,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_1.2,4701777.63,4,1,2,1.2,4_2,42,2003,4701777.63,2005,6373081.6,73.78,790202,8.065
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_2.1,0,4,2,1,2.1,4_3,43,2003,0,2006,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2004,0,2005,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_1.1,12626.77,3,1,1,1.1,3_2,32,2004,12626.77,2006,4531615.86,0.28,815104,5.56
Bristol Bay,Ugashik,2007,7399703.25,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2005,0,2006,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2000,0,2004,4355277.84,0,638420,6.822
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_1.5,346.94,7,1,5,1.5,7_2,72,2001,346.94,2003,2183330.94,0.02,866368,2.52
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_2.4,502.17,7,2,4,2.4,7_3,73,2001,502.17,2004,2183330.94,0.02,866368,2.52
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2001,0,2005,2183330.94,0,866368,2.52
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2002,0,2003,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_1.4,13088.69,6,1,4,1.4,6_2,62,2002,13088.69,2004,4599328.42,0.28,905584,5.079
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_2.3,26175.84,6,2,3,2.3,6_3,63,2002,26175.84,2005,4599328.42,0.57,905584,5.079
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_3.2,8.15,6,3,2,3.2,6_4,64,2002,8.15,2006,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_0.4,753.25,5,0,4,0.4,5_1,51,2003,753.25,2004,6373081.6,0.01,790202,8.065
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_1.3,1532813.3,5,1,3,1.3,5_2,52,2003,1532813.3,2005,6373081.6,24.05,790202,8.065
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_2.2,35668.24,5,2,2,2.2,5_3,53,2003,35668.24,2006,6373081.6,0.56,790202,8.065
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2003,0,2007,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_0.3,521.53,4,0,3,0.3,4_1,41,2004,521.53,2005,4531615.86,0.01,815104,5.56
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_1.2,1319887.08,4,1,2,1.2,4_2,42,2004,1319887.08,2006,4531615.86,29.13,815104,5.56
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_2.1,372.98,4,2,1,2.1,4_3,43,2004,372.98,2007,4531615.86,0.01,815104,5.56
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2005,0,2006,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_1.1,650.13,3,1,1,1.1,3_2,32,2005,650.13,2007,5262397.52,0.01,799612,6.581
Bristol Bay,Ugashik,2008,2930788.3,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2006,0,2007,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2001,0,2005,2183330.94,0,866368,2.52
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2002,0,2004,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2002,0,2005,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2002,0,2006,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2003,0,2004,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_1.4,12796.73,6,1,4,1.4,6_2,62,2003,12796.73,2005,6373081.6,0.2,790202,8.065
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_2.3,61131.17,6,2,3,2.3,6_3,63,2003,61131.17,2006,6373081.6,0.96,790202,8.065
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2003,0,2007,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2004,0,2005,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_1.3,1594092.32,5,1,3,1.3,5_2,52,2004,1594092.32,2006,4531615.86,35.18,815104,5.56
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_2.2,1238125.8,5,2,2,2.2,5_3,53,2004,1238125.8,2007,4531615.86,27.32,815104,5.56
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2004,0,2008,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2005,0,2006,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_1.2,876221.3,4,1,2,1.2,4_2,42,2005,876221.3,2007,5262397.52,16.65,799612,6.581
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_2.1,1956.52,4,2,1,2.1,4_3,43,2005,1956.52,2008,5262397.52,0.04,799612,6.581
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2006,0,2007,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_1.1,66930.38,3,1,1,1.1,3_2,32,2006,66930.38,2008,3402249.64,1.97,1003158,3.392
Bristol Bay,Ugashik,2009,3851254.22,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2007,0,2008,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2002,0,2006,4599328.42,0,905584,5.079
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2003,0,2005,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2003,0,2006,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2003,0,2007,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2004,0,2005,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_1.4,2920.87,6,1,4,1.4,6_2,62,2004,2920.87,2006,4531615.86,0.06,815104,5.56
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_2.3,363068.51,6,2,3,2.3,6_3,63,2004,363068.51,2007,4531615.86,8.01,815104,5.56
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2004,0,2008,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_0.4,930.9,5,0,4,0.4,5_1,51,2005,930.9,2006,5262397.52,0.02,799612,6.581
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_1.3,2314050.32,5,1,3,1.3,5_2,52,2005,2314050.32,2007,5262397.52,43.97,799612,6.581
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_2.2,1174215.22,5,2,2,2.2,5_3,53,2005,1174215.22,2008,5262397.52,22.31,799612,6.581
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2005,0,2009,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_0.3,2987.3,4,0,3,0.3,4_1,41,2006,2987.3,2007,3402249.64,0.09,1003158,3.392
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_1.2,1066919.6,4,1,2,1.2,4_2,42,2006,1066919.6,2008,3402249.64,31.36,1003158,3.392
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_2.1,21808.01,4,2,1,2.1,4_3,43,2006,21808.01,2009,3402249.64,0.64,1003158,3.392
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2007,0,2008,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_1.1,41842.78,3,1,1,1.1,3_2,32,2007,41842.78,2009,3140558.18,1.33,2599186,1.208
Bristol Bay,Ugashik,2010,4988743.5,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2008,0,2009,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2003,0,2007,6373081.6,0,790202,8.065
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2004,0,2006,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2004,0,2007,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2004,0,2008,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2005,0,2006,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_1.4,6211.6,6,1,4,1.4,6_2,62,2005,6211.6,2007,5262397.52,0.12,799612,6.581
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_2.3,887536.05,6,2,3,2.3,6_3,63,2005,887536.05,2008,5262397.52,16.87,799612,6.581
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_3.2,625.48,6,3,2,3.2,6_4,64,2005,625.48,2009,5262397.52,0.01,799612,6.581
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_0.4,354,5,0,4,0.4,5_1,51,2006,354,2007,3402249.64,0.01,1003158,3.392
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_1.3,1077435.77,5,1,3,1.3,5_2,52,2006,1077435.77,2008,3402249.64,31.67,1003158,3.392
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_2.2,935099.17,5,2,2,2.2,5_3,53,2006,935099.17,2009,3402249.64,27.48,1003158,3.392
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2006,0,2010,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2007,0,2008,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_1.2,1274646.03,4,1,2,1.2,4_2,42,2007,1274646.03,2009,3140558.18,40.59,2599186,1.208
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_2.1,13504.98,4,2,1,2.1,4_3,43,2007,13504.98,2010,3140558.18,0.43,2599186,1.208
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2008,0,2009,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_1.1,7974.25,3,1,1,1.1,3_2,32,2008,7974.25,2010,3163445.29,0.25,596332,5.305
Bristol Bay,Ugashik,2011,4203387.33,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2009,0,2010,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2004,0,2008,4531615.86,0,815104,5.56
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2005,0,2007,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_2.4,2700.1,7,2,4,2.4,7_3,73,2005,2700.1,2008,5262397.52,0.05,799612,6.581
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2005,0,2009,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2006,0,2007,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_1.4,7477.06,6,1,4,1.4,6_2,62,2006,7477.06,2008,3402249.64,0.22,1003158,3.392
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_2.3,223237.85,6,2,3,2.3,6_3,63,2006,223237.85,2009,3402249.64,6.56,1003158,3.392
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_3.2,0.5,6,3,2,3.2,6_4,64,2006,0.5,2010,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2007,0,2008,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_1.3,930354.8,5,1,3,1.3,5_2,52,2007,930354.8,2009,3140558.18,29.62,2599186,1.208
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_2.2,697799.66,5,2,2,2.2,5_3,53,2007,697799.66,2010,3140558.18,22.22,2599186,1.208
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2007,0,2011,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_0.3,2817.64,4,0,3,0.3,4_1,41,2008,2817.64,2009,3163445.29,0.09,596332,5.305
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_1.2,1047221.51,4,1,2,1.2,4_2,42,2008,1047221.51,2010,3163445.29,33.1,596332,5.305
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_2.1,1655.56,4,2,1,2.1,4_3,43,2008,1655.56,2011,3163445.29,0.05,596332,5.305
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2009,0,2010,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_1.1,8826.12,3,1,1,1.1,3_2,32,2009,8826.12,2011,981752.15,0.9,1364338,0.72
Bristol Bay,Ugashik,2012,2922090.79,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2010,0,2011,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2005,0,2009,5262397.52,0,799612,6.581
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2006,0,2008,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2006,0,2009,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_3.3,0.06,7,3,3,3.3,7_4,74,2006,0.06,2010,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2007,0,2008,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_1.4,1857.67,6,1,4,1.4,6_2,62,2007,1857.67,2009,3140558.18,0.06,2599186,1.208
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_2.3,180552.26,6,2,3,2.3,6_3,63,2007,180552.26,2010,3140558.18,5.75,2599186,1.208
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2007,0,2011,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_0.4,1716.41,5,0,4,0.4,5_1,51,2008,1716.41,2009,3163445.29,0.05,596332,5.305
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_1.3,1729138.02,5,1,3,1.3,5_2,52,2008,1729138.02,2010,3163445.29,54.66,596332,5.305
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_2.2,332241.25,5,2,2,2.2,5_3,53,2008,332241.25,2011,3163445.29,10.5,596332,5.305
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2008,0,2012,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2009,0,2010,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_1.2,376289.51,4,1,2,1.2,4_2,42,2009,376289.51,2011,981752.15,38.33,1364338,0.72
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_2.1,2519.25,4,2,1,2.1,4_3,43,2009,2519.25,2012,981752.15,0.26,1364338,0.72
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2010,0,2011,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_1.1,10045.27,3,1,1,1.1,3_2,32,2010,10045.27,2012,2113275.43,0.48,830886,2.543
Bristol Bay,Ugashik,2013,2634359.7,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2011,0,2012,6740964.45,0,1029853,6.546
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2006,0,2010,3402249.64,0,1003158,3.392
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2007,0,2009,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_2.4,0.44,7,2,4,2.4,7_3,73,2007,0.44,2010,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2007,0,2011,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2008,0,2009,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_1.4,798.4,6,1,4,1.4,6_2,62,2008,798.4,2010,3163445.29,0.03,596332,5.305
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_2.3,39882.25,6,2,3,2.3,6_3,63,2008,39882.25,2011,3163445.29,1.26,596332,5.305
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2008,0,2012,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2009,0,2010,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_1.3,317253.46,5,1,3,1.3,5_2,52,2009,317253.46,2011,981752.15,32.32,1364338,0.72
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_2.2,144373.05,5,2,2,2.2,5_3,53,2009,144373.05,2012,981752.15,14.71,1364338,0.72
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2009,0,2013,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_0.3,1095.69,4,0,3,0.3,4_1,41,2010,1095.69,2011,2113275.43,0.05,830886,2.543
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_1.2,579294.2,4,1,2,1.2,4_2,42,2010,579294.2,2012,2113275.43,27.41,830886,2.543
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_2.1,6942.27,4,2,1,2.1,4_3,43,2010,6942.27,2013,2113275.43,0.33,830886,2.543
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_0.2,949.28,3,0,2,0.2,3_1,31,2011,949.28,2012,6740964.45,0.01,1029853,6.546
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_1.1,64066.54,3,1,1,1.1,3_2,32,2011,64066.54,2013,6740964.45,0.95,1029853,6.546
Bristol Bay,Ugashik,2014,1154655.59,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2012,0,2013,5917714.57,0,670578,8.825
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2007,0,2011,3140558.18,0,2599186,1.208
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2008,0,2010,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2008,0,2011,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_3.3,0,7,3,3,3.3,7_4,74,2008,0,2012,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2009,0,2010,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_1.4,19.09,6,1,4,1.4,6_2,62,2009,19.09,2011,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_2.3,132471.64,6,2,3,2.3,6_3,63,2009,132471.64,2012,981752.15,13.49,1364338,0.72
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_3.2,0.03,6,3,2,3.2,6_4,64,2009,0.03,2013,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2010,0,2011,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_1.3,790143.79,5,1,3,1.3,5_2,52,2010,790143.79,2012,2113275.43,37.39,830886,2.543
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_2.2,441781.2,5,2,2,2.2,5_3,53,2010,441781.2,2013,2113275.43,20.91,830886,2.543
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_3.1,0,5,3,1,3.1,5_4,54,2010,0,2014,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_0.3,0,4,0,3,0.3,4_1,41,2011,0,2012,6740964.45,0,1029853,6.546
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_1.2,2738466.36,4,1,2,1.2,4_2,42,2011,2738466.36,2013,6740964.45,40.62,1029853,6.546
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_2.1,41288.33,4,2,1,2.1,4_3,43,2011,41288.33,2014,6740964.45,0.61,1029853,6.546
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_0.2,0,3,0,2,0.2,3_1,31,2012,0,2013,5917714.57,0,670578,8.825
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_1.1,104687.36,3,1,1,1.1,3_2,32,2012,104687.36,2014,5917714.57,1.77,670578,8.825
Bristol Bay,Ugashik,2015,4248857.79,AgeClass_0.1,0,2,0,1,0.1,2_1,21,2013,0,2014,5990615.9799999995,0,898110,6.67
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_3.4,0,8,3,4,3.4,8_4,84,2008,0,2012,3163445.29,0,596332,5.305
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_1.5,0,7,1,5,1.5,7_2,72,2009,0,2011,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_2.4,0,7,2,4,2.4,7_3,73,2009,0,2012,981752.15,0,1364338,0.72
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_3.3,1139.02,7,3,3,3.3,7_4,74,2009,1139.02,2013,981752.15,0.12,1364338,0.72
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_0.5,0,6,0,5,0.5,6_1,61,2010,0,2011,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_1.4,0,6,1,4,1.4,6_2,62,2010,0,2012,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_2.3,283973.01,6,2,3,2.3,6_3,63,2010,283973.01,2013,2113275.43,13.44,830886,2.543
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_3.2,0,6,3,2,3.2,6_4,64,2010,0,2014,2113275.43,0,830886,2.543
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_0.4,0,5,0,4,0.4,5_1,51,2011,0,2012,6740964.45,0,1029853,6.546
Bristol Bay,Ugashik,2016,7192817.5,AgeClass_1.3,2087481.78,5,1,3,1.3,5_2,52,2011,2087481.78,2013,6740964.45,30.97,1029853,6.546
