Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Ugashik,2021,SibRegLogPower,Age 5,3695754,5.75,1374030,2104427,3195123,5346154,7712774,Bristol Bay
Ugashik,2021,SibRegLogPower,Age 6,434584,5.5,86966,185156,382668,770941,1270581,Bristol Bay
Ugashik,2021,SibRegLogPower,Total,20066926,9,6569116,10825218,17678194,25857683,35588545,Bristol Bay
Ugashik,2021,SibRegKalman,Age 3,54294,3.4166666666666665,1226,5878,40706,173210,544308,Bristol Bay
Ugashik,2021,SibRegKalman,Age 4,4085521,6.166666666666667,1301922,2299791,3867396,6385546,8850332,Bristol Bay
Ugashik,2021,SibRegKalman,Age 5,2789681,3.5,1081393,1669994,2500684,3943475,5378275,Bristol Bay
Ugashik,2021,SibRegKalman,Age 6,169451,4.166666666666667,45257,75366,154975,317678,486140,Bristol Bay
Ugashik,2021,SibRegKalman,Total,7098948,5.666666666666667,2631445,4047698,6112652,9052978,12003084,Bristol Bay
Ugashik,2021,TimeSeriesArimaBC,Age 3,130311,8.666666666666666,2040,14247,78762,436092,1558757,Bristol Bay
Ugashik,2021,TimeSeriesArimaBC,Age 4,5183053,6,740938,1767366,4323858,9025752,14770863,Bristol Bay
Ugashik,2021,TimeSeriesArimaBC,Age 5,3123794,8.333333333333334,901218,1535382,2831824,4800594,7600992,Bristol Bay
Ugashik,2021,TimeSeriesArimaBC,Age 6,83082,6,18402,37837,81807,160738,278189,Bristol Bay
Ugashik,2021,TimeSeriesArimaBC,Total,8520239,6.666666666666667,1910913,3838622,6737634,11672136,17342033,Bristol Bay
Ugashik,2021,TimeSeriesArimaNoBC,Age 3,61630,4.833333333333333,250,2582,32874,235488,1077004,Bristol Bay
Ugashik,2021,TimeSeriesArimaNoBC,Age 4,2397564,2,124862,477314,1725580,6296940,16013124,Bristol Bay
Ugashik,2021,TimeSeriesArimaNoBC,Age 5,1995904,4.583333333333333,64544,260332,1096986,4900970,14212203,Bristol Bay
Ugashik,2021,TimeSeriesArimaNoBC,Age 6,269531,2.5,10844,53998,267280,944315,2209164,Bristol Bay
Ugashik,2021,TimeSeriesArimaNoBC,Total,4724629,3,1383749,2634852,4434816,6653396,9119615,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothBC,Age 3,127606,8.333333333333334,2113,11719,71579,414330,1637667,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothBC,Age 4,5120328,7.666666666666667,777199,1781070,4374701,9736918,18943041,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothBC,Age 5,2374224,8,635623,1194203,2086167,3585915,5214632,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothBC,Age 6,67714,5.666666666666667,17316,33096,65601,128140,202921,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothBC,Total,7689871,7.666666666666667,2147925,3924330,6959443,11342112,17010666,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothNoBC,Age 3,76624,4.666666666666667,560,5196,51620,416402,1592912,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothNoBC,Age 4,2337233,3,44561,238223,1396902,8394485,23829798,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothNoBC,Age 5,1952746,2.3333333333333335,87006,324500,1410797,5056591,12932472,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothNoBC,Age 6,74535,1.3333333333333333,15691,33168,70014,134730,223532,Bristol Bay
Ugashik,2021,TimeSeriesExpSmoothNoBC,Total,4441138,2,1109929,2130320,4043708,6813988,9207095,Bristol Bay
Ugashik,2022,Naive4,Age 3,47985,5,1000,5358,30330,163121,452053,Bristol Bay
Ugashik,2022,Naive4,Age 4,3551706,2.5833333333333335,800165,1637829,3029494,5464072,8625701,Bristol Bay
Ugashik,2022,Naive4,Age 5,2357620,3.6666666666666665,860348,1381956,2230948,3595478,4826930,Bristol Bay
Ugashik,2022,Naive4,Age 6,119930,6.666666666666667,22466,47135,103849,219752,403820,Bristol Bay
Ugashik,2022,Naive4,Total,6077242,1.6666666666666667,1962484,3409507,5413769,7697700,10924962,Bristol Bay
Ugashik,2022,Naive8,Age 3,57745,3.0833333333333335,1620,8918,44348,192342,548510,Bristol Bay
Ugashik,2022,Naive8,Age 4,3115136,2.5833333333333335,682076,1356642,2713762,5234471,8531318,Bristol Bay
Ugashik,2022,Naive8,Age 5,2094112,3.0833333333333335,740650,1158680,1895875,2965980,4095654,Bristol Bay
Ugashik,2022,Naive8,Age 6,180119,8.166666666666666,37080,74648,150948,333650,567944,Bristol Bay
Ugashik,2022,Naive8,Total,5447112,3.3333333333333335,1532761,2775392,4958409,7205175,9890849,Bristol Bay
Ugashik,2022,SibRegSimple,Age 3,52470,3.25,1486,6874,38820,185877,535968,Bristol Bay
Ugashik,2022,SibRegSimple,Age 4,1058053,6,39889,163608,800688,3370640,9030271,Bristol Bay
Ugashik,2022,SibRegSimple,Age 5,7264769,5.833333333333333,1991930,3649536,6167005,10723788,15228891,Bristol Bay
Ugashik,2022,SibRegSimple,Age 6,840969,5,184975,368558,780240,1455728,2532949,Bristol Bay
Ugashik,2022,SibRegSimple,Total,9216261,5.833333333333333,3150208,5027698,7860102,13149711,17867315,Bristol Bay
Ugashik,2022,SibRegLogPower,Age 3,52470,3.25,867,6664,40131,209764,726146,Bristol Bay
Ugashik,2022,SibRegLogPower,Age 4,8200862,9,1251807,2992496,6780235,13905935,24046445,Bristol Bay
Ugashik,2022,SibRegLogPower,Age 5,4953358,5.75,1985914,2994608,4537839,6960735,9614290,Bristol Bay
Ugashik,2022,SibRegLogPower,Age 6,742555,5.5,160114,295077,657185,1314070,2194575,Bristol Bay
Ugashik,2022,SibRegLogPower,Total,13949246,9,4354473,7571460,12781402,19895584,26742105,Bristol Bay
Ugashik,2022,SibRegKalman,Age 3,52470,3.25,1373,7778,35492,181932,633371,Bristol Bay
Ugashik,2022,SibRegKalman,Age 4,1489397,6.166666666666667,416435,756744,1361133,2405406,3849719,Bristol Bay
Ugashik,2022,SibRegKalman,Age 5,4730893,3.5,1762709,2706202,4253516,6556853,8851840,Bristol Bay
Ugashik,2022,SibRegKalman,Age 6,355204,4.166666666666667,88114,165226,317229,594056,969135,Bristol Bay
Ugashik,2022,SibRegKalman,Total,6627964,5.666666666666667,2370792,3830869,6074160,8802175,11069110,Bristol Bay
Ugashik,2022,TimeSeriesArimaBC,Age 3,116364,8.666666666666666,4187,16984,86494,495208,1624053,Bristol Bay
Ugashik,2022,TimeSeriesArimaBC,Age 4,7109252,6,1065481,2339270,5638103,12163234,22198073,Bristol Bay
Ugashik,2022,TimeSeriesArimaBC,Age 5,3128352,8.333333333333334,854570,1715382,2970778,4830184,7103545,Bristol Bay
Ugashik,2022,TimeSeriesArimaBC,Age 6,331677,6,80014,136194,304255,584717,977448,Bristol Bay
Ugashik,2022,TimeSeriesArimaBC,Total,10685645,6.666666666666667,3025144,5527104,10092748,16224692,22201168,Bristol Bay
Ugashik,2022,TimeSeriesArimaNoBC,Age 3,49189,4.833333333333333,295,3425,26380,262143,1201105,Bristol Bay
Ugashik,2022,TimeSeriesArimaNoBC,Age 4,3790482,2,246496,773833,3085303,8509498,23423176,Bristol Bay
Ugashik,2022,TimeSeriesArimaNoBC,Age 5,2899773,4.583333333333333,70927,318052,1657577,7411016,21319097,Bristol Bay
Ugashik,2022,TimeSeriesArimaNoBC,Age 6,430612,2.5,21843,87516,388286,1662372,5710108,Bristol Bay
Ugashik,2022,TimeSeriesArimaNoBC,Total,7170056,3,2268197,3774586,6225862,9682927,13257649,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothBC,Age 3,115673,8.333333333333334,3268,13584,78096,405408,1476926,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothBC,Age 4,6950494,7.666666666666667,894474,2385073,5359218,12173938,22775080,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothBC,Age 5,3160911,8,886327,1530719,2892962,4845294,6661293,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothBC,Age 6,211297,5.666666666666667,46024,87017,177874,370164,628571,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothBC,Total,10438375,7.666666666666667,2962435,5417407,9676737,15545781,22339456,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothNoBC,Age 3,70280,5.333333333333333,804,5851,52238,464528,2237763,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothNoBC,Age 4,1449189,3,31650,193661,1325115,5711494,23166428,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothNoBC,Age 5,2483891,2.25,155786,680006,2154879,7396875,19339080,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothNoBC,Age 6,205414,1.3333333333333333,40771,85044,193002,406378,664839,Bristol Bay
Ugashik,2022,TimeSeriesExpSmoothNoBC,Total,4208774,2.1666666666666665,1066117,2108346,3562537,5889090,8666676,Bristol Bay
Ugashik,2023,Naive4,Age 3,46478,5,1135,6358,32688,150624,515553,Bristol Bay
Ugashik,2023,Naive4,Age 4,3196329,2.6666666666666665,630146,1349709,2596439,4869850,7754859,Bristol Bay
Ugashik,2023,Naive4,Age 5,3363767,4,1125312,1791134,3041410,4981554,6776632,Bristol Bay
Ugashik,2023,Naive4,Age 6,162293,6.833333333333333,36522,76616,164667,312682,537034,Bristol Bay
Ugashik,2023,Naive4,Total,6768866,1.6666666666666667,2229324,3628474,5816930,8559298,11374109,Bristol Bay
Ugashik,2023,Naive8,Age 3,50558,3.8333333333333335,1375,5929,25564,144530,400088,Bristol Bay
Ugashik,2023,Naive8,Age 4,3188554,2.3333333333333335,644065,1179038,2538475,4771514,7450989,Bristol Bay
Ugashik,2023,Naive8,Age 5,2797599,3.5833333333333335,903690,1434498,2323720,3900960,5543890,Bristol Bay
Ugashik,2023,Naive8,Age 6,207538,7.833333333333333,37804,86120,191409,381633,646587,Bristol Bay
Ugashik,2023,Naive8,Total,6244249,3.5,1820491,3289863,5369825,8213730,11508461,Bristol Bay
Ugashik,2023,SibRegSimple,Age 3,39893,3,758,4098,25599,147811,361077,Bristol Bay
Ugashik,2023,SibRegSimple,Age 4,383469,5.75,14445,54020,255936,1046034,2841319,Bristol Bay
Ugashik,2023,SibRegSimple,Age 5,1224580,5.666666666666667,388627,589264,1008769,1702140,2384078,Bristol Bay
Ugashik,2023,SibRegSimple,Age 6,1298087,5.333333333333333,263563,528014,1163772,2165188,3474020,Bristol Bay
Ugashik,2023,SibRegSimple,Total,2946029,5.833333333333333,1080056,1639076,2565473,3787568,5190229,Bristol Bay
Ugashik,2023,SibRegLogPower,Age 3,39893,3,1081,5186,26318,162729,567670,Bristol Bay
Ugashik,2023,SibRegLogPower,Age 4,5174953,9,980544,2058006,4371058,8686419,16710677,Bristol Bay
Ugashik,2023,SibRegLogPower,Age 5,2690244,4.666666666666667,1124245,1554304,2627958,3922852,5369073,Bristol Bay
Ugashik,2023,SibRegLogPower,Age 6,1042869,6,222807,485196,981215,1927658,3175600,Bristol Bay
Ugashik,2023,SibRegLogPower,Total,8947959,9,3032066,5093711,8028717,12249674,17000902,Bristol Bay
Ugashik,2023,SibRegKalman,Age 3,39893,3,901,5207,28214,174555,566215,Bristol Bay
Ugashik,2023,SibRegKalman,Age 4,961492,5.833333333333333,283293,483296,831666,1372485,2094131,Bristol Bay
Ugashik,2023,SibRegKalman,Age 5,1940227,2.8333333333333335,715207,1141282,1810066,2648948,3489594,Bristol Bay
Ugashik,2023,SibRegKalman,Age 6,510712,3.8333333333333335,133201,212017,462429,810490,1321245,Bristol Bay
Ugashik,2023,SibRegKalman,Total,3452325,5.5,1289906,2091310,3192138,4576676,5693491,Bristol Bay
Ugashik,2023,TimeSeriesArimaBC,Age 3,64637,8.666666666666666,1180,8167,43660,248646,591677,Bristol Bay
Ugashik,2023,TimeSeriesArimaBC,Age 4,5746879,6.416666666666667,967531,2011932,5056395,11470950,21335454,Bristol Bay
Ugashik,2023,TimeSeriesArimaBC,Age 5,3425350,8.333333333333334,998397,1674046,2879251,5152916,7048627,Bristol Bay
Ugashik,2023,TimeSeriesArimaBC,Age 6,309911,6,79501,149452,301549,542869,1011383,Bristol Bay
Ugashik,2023,TimeSeriesArimaBC,Total,9546778,6.666666666666667,2842000,4779465,8413686,14021427,19513203,Bristol Bay
Ugashik,2023,TimeSeriesArimaNoBC,Age 3,39610,4.833333333333333,271,2118,27398,234520,1125733,Bristol Bay
Ugashik,2023,TimeSeriesArimaNoBC,Age 4,2830445,2.3333333333333335,143294,569622,2175770,6495998,13192690,Bristol Bay
Ugashik,2023,TimeSeriesArimaNoBC,Age 5,3931757,5.333333333333333,123045,560272,2967609,12336596,34813872,Bristol Bay
Ugashik,2023,TimeSeriesArimaNoBC,Age 6,257542,2.1666666666666665,8583,38690,183066,819770,1771267,Bristol Bay
Ugashik,2023,TimeSeriesArimaNoBC,Total,7059354,2.8333333333333335,2247833,3802543,6167669,9194736,13347269,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothBC,Age 3,65601,8.333333333333334,2045,10266,62483,289306,989443,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothBC,Age 4,5743496,7.666666666666667,765818,1890291,4188806,10295388,19538650,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothBC,Age 5,4277789,8,1298079,2118331,4081333,6892369,10551484,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothBC,Age 6,302888,5.666666666666667,61473,123388,239394,480062,866621,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothBC,Total,10389773,7.666666666666667,3011949,5613062,9226869,14303616,22260103,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothNoBC,Age 3,57837,5.333333333333333,586,4484,31966,205420,643322,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothNoBC,Age 4,1480207,3,21412,178786,961624,4176918,14236614,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothNoBC,Age 5,3730909,2.5833333333333335,155013,601083,2578149,8846854,25408902,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothNoBC,Age 6,233476,1.3333333333333333,51848,98487,230661,433054,771764,Bristol Bay
Ugashik,2023,TimeSeriesExpSmoothNoBC,Total,5502430,2.3333333333333335,1392579,2649860,4432354,7860676,11302164,Bristol Bay
Ugashik,2024,Naive4,Age 3,75632,5,1610,9109,46088,250298,908944,Bristol Bay
Ugashik,2024,Naive4,Age 4,2825666,3.4166666666666665,566834,1078716,2440557,4172762,6988707,Bristol Bay
Ugashik,2024,Naive4,Age 5,3650166,3.9166666666666665,1245622,2091885,3590028,5496298,7577632,Bristol Bay
Ugashik,2024,Naive4,Age 6,410716,7,92729,170841,345053,741535,1274213,Bristol Bay
Ugashik,2024,Naive4,Total,6962180,1.75,2788386,4129732,6253473,9026500,11575482,Bristol Bay
Ugashik,2024,Naive8,Age 3,58780,2.5833333333333335,2208,10742,54040,221060,695627,Bristol Bay
Ugashik,2024,Naive8,Age 4,2891641,2.9166666666666665,584995,1175998,2302963,5211353,8081926,Bristol Bay
Ugashik,2024,Naive8,Age 5,2990524,3.1666666666666665,828970,1535474,2587570,4431073,6170674,Bristol Bay
Ugashik,2024,Naive8,Age 6,319474,8.333333333333334,57729,129590,281686,635540,1167072,Bristol Bay
Ugashik,2024,Naive8,Total,6260419,3.5,1811066,3117916,5398335,8952475,12645231,Bristol Bay
Ugashik,2024,SibRegSimple,Age 3,71274,3.5833333333333335,1225,9068,48850,262914,829512,Bristol Bay
Ugashik,2024,SibRegSimple,Age 4,8687041,5.083333333333333,315064,1467232,6287306,25264403,63043915,Bristol Bay
Ugashik,2024,SibRegSimple,Age 5,425545,5.833333333333333,141289,226026,405216,676463,940925,Bristol Bay
Ugashik,2024,SibRegSimple,Age 6,578376,5,106675,228556,464467,952042,1610696,Bristol Bay
Ugashik,2024,SibRegSimple,Total,9762236,5.833333333333333,3170937,5441168,8568445,12579444,15413095,Bristol Bay
Ugashik,2024,SibRegLogPower,Age 3,71274,3.5833333333333335,1786,8794,45849,279163,837213,Bristol Bay
Ugashik,2024,SibRegLogPower,Age 4,18120466,9,3235764,6563157,16249924,34864672,57836212,Bristol Bay
Ugashik,2024,SibRegLogPower,Age 5,1830678,4.75,697406,1029106,1613566,2413996,3324245,Bristol Bay
Ugashik,2024,SibRegLogPower,Age 6,571264,5.166666666666667,108851,232464,517360,1024248,1645574,Bristol Bay
Ugashik,2024,SibRegLogPower,Total,20593681,9,6220677,11107637,18323471,28335226,35621961,Bristol Bay
Ugashik,2024,SibRegKalman,Age 3,71274,3.5833333333333335,1552,9182,39514,223176,606018,Bristol Bay
Ugashik,2024,SibRegKalman,Age 4,7380512,5.75,2315291,3780441,6782085,10678596,14564562,Bristol Bay
Ugashik,2024,SibRegKalman,Age 5,1508064,3.25,628159,889316,1404289,2122428,3092696,Bristol Bay
Ugashik,2024,SibRegKalman,Age 6,299920,3.8333333333333335,74959,141800,272772,464324,722791,Bristol Bay
Ugashik,2024,SibRegKalman,Total,9259770,5.5,3541772,5577105,8183095,11769550,15456680,Bristol Bay
Ugashik,2024,TimeSeriesArimaBC,Age 3,149942,8.666666666666666,3285,19731,99322,518878,1713661,Bristol Bay
Ugashik,2024,TimeSeriesArimaBC,Age 4,2787370,6.666666666666667,429141,1125805,2670058,5924250,10585119,Bristol Bay
Ugashik,2024,TimeSeriesArimaBC,Age 5,2824503,8.333333333333334,818462,1358818,2412240,4057622,6063298,Bristol Bay
Ugashik,2024,TimeSeriesArimaBC,Age 6,222114,6,44885,91390,185137,401294,642152,Bristol Bay
Ugashik,2024,TimeSeriesArimaBC,Total,5983930,6.666666666666667,1540742,2927040,4954789,8106828,12011313,Bristol Bay
Ugashik,2024,TimeSeriesArimaNoBC,Age 3,71622,4.833333333333333,734,4787,51269,439344,2452297,Bristol Bay
Ugashik,2024,TimeSeriesArimaNoBC,Age 4,2317610,2.6666666666666665,175240,563870,1834587,7199785,19329299,Bristol Bay
Ugashik,2024,TimeSeriesArimaNoBC,Age 5,2314861,5.333333333333333,77148,298116,1668375,7123552,22621992,Bristol Bay
Ugashik,2024,TimeSeriesArimaNoBC,Age 6,964576,2.3333333333333335,24607,149164,758141,2751392,6884599,Bristol Bay
Ugashik,2024,TimeSeriesArimaNoBC,Total,5668669,2.75,1802974,2983924,5156486,7773184,10665528,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothBC,Age 3,147714,8.333333333333334,3237,16064,112082,509736,1418801,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothBC,Age 4,2874627,7.666666666666667,442409,999224,2778081,5928316,9957514,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothBC,Age 5,4045306,8,1224240,2070044,3677045,6228788,9288543,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothBC,Age 6,853196,5.666666666666667,201821,384947,731005,1436556,2155913,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothBC,Total,7920843,7.666666666666667,2217894,4223717,7238147,11351852,16533193,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothNoBC,Age 3,75853,4.833333333333333,1309,8581,46929,378426,1347408,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothNoBC,Age 4,1503052,1.8333333333333333,29059,170943,1152285,6386444,19172493,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothNoBC,Age 5,3341951,2.4166666666666665,170894,688750,2551061,10557124,31493194,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothNoBC,Age 6,625848,1.6666666666666667,126045,263354,518630,1027231,1689898,Bristol Bay
Ugashik,2024,TimeSeriesExpSmoothNoBC,Total,5546703,2.3333333333333335,1460199,2588765,4403899,7469248,10821290,Bristol Bay
Ugashik,2025,Naive4,Age 3,55110,5,1165,5942,37153,230596,658716,Bristol Bay
Ugashik,2025,Naive4,Age 4,3623379,3.0833333333333335,828598,1444836,2830344,5449432,9298983,Bristol Bay
Ugashik,2025,Naive4,Age 5,3445593,4.333333333333333,1225443,1888382,3077933,5262317,7029460,Bristol Bay
Ugashik,2025,Naive4,Age 6,556962,7.333333333333333,118736,235292,480365,993966,1782545,Bristol Bay
Ugashik,2025,Naive4,Total,7681043,1.6666666666666667,2971918,4251525,7226598,10438464,13967137,Bristol Bay
Ugashik,2025,Naive8,Age 3,57750,2.3333333333333335,1888,8062,38957,173450,515088,Bristol Bay
Ugashik,2025,Naive8,Age 4,3232892,2.4166666666666665,676544,1354234,2788456,5086601,8850927,Bristol Bay
Ugashik,2025,Naive8,Age 5,2704175,3,812099,1386499,2548047,3977784,5368438,Bristol Bay
Ugashik,2025,Naive8,Age 6,360900,8.333333333333334,76821,155257,333076,702786,1186272,Bristol Bay
Ugashik,2025,Naive8,Total,6355717,3.5,2071204,3185408,5638104,8479160,12057798,Bristol Bay
Ugashik,2025,SibRegSimple,Age 3,64840,3.6666666666666665,1283,6398,46636,202916,569006,Bristol Bay
Ugashik,2025,SibRegSimple,Age 4,979982,5.166666666666667,42788,193039,790045,3007968,7435883,Bristol Bay
Ugashik,2025,SibRegSimple,Age 5,6548772,5.333333333333333,2059541,3488744,6439959,10247982,14124804,Bristol Bay
Ugashik,2025,SibRegSimple,Age 6,229834,5,46223,93160,217083,428854,750721,Bristol Bay
Ugashik,2025,SibRegSimple,Total,7823428,5.833333333333333,2759749,4397523,7102683,10173518,12997411,Bristol Bay
Ugashik,2025,SibRegLogPower,Age 3,64840,3.6666666666666665,1262,7084,49117,229412,777861,Bristol Bay
Ugashik,2025,SibRegLogPower,Age 4,7654920,9,1141494,2874414,5920861,12908069,21132090,Bristol Bay
Ugashik,2025,SibRegLogPower,Age 5,4914749,4.5,1863418,2909460,4301908,6464351,8978782,Bristol Bay
Ugashik,2025,SibRegLogPower,Age 6,276869,5.166666666666667,63311,125255,254684,526356,817176,Bristol Bay
Ugashik,2025,SibRegLogPower,Total,12911377,9,4068719,6966550,12005450,17515194,24214042,Bristol Bay
Ugashik,2025,SibRegKalman,Age 3,64840,3.6666666666666665,2107,9736,59310,254289,939889,Bristol Bay
Ugashik,2025,SibRegKalman,Age 4,1471958,5.666666666666667,437203,729350,1233415,2160888,2954737,Bristol Bay
Ugashik,2025,SibRegKalman,Age 5,4883445,3.0833333333333335,1828045,2689012,4393261,6524390,8402186,Bristol Bay
Ugashik,2025,SibRegKalman,Age 6,216468,4.166666666666667,62118,106666,196032,344706,617091,Bristol Bay
Ugashik,2025,SibRegKalman,Total,6636711,5.5,2678692,3966694,6106001,8399368,10882972,Bristol Bay
Ugashik,2025,TimeSeriesArimaBC,Age 3,102533,8.666666666666666,2375,11824,64279,341378,1009582,Bristol Bay
Ugashik,2025,TimeSeriesArimaBC,Age 4,6686195,6.666666666666667,1082033,2397905,5784054,12258462,20636302,Bristol Bay
Ugashik,2025,TimeSeriesArimaBC,Age 5,2128594,8.5,612986,1020758,1747222,3050866,4763998,Bristol Bay
Ugashik,2025,TimeSeriesArimaBC,Age 6,388794,5.833333333333333,74687,150085,333615,742672,1239893,Bristol Bay
Ugashik,2025,TimeSeriesArimaBC,Total,9306116,6.666666666666667,2627824,4626640,8100461,12854788,18375334,Bristol Bay
Ugashik,2025,TimeSeriesArimaNoBC,Age 3,32657,4.833333333333333,258,1942,16747,143258,617460,Bristol Bay
Ugashik,2025,TimeSeriesArimaNoBC,Age 4,5367618,2.9166666666666665,279658,863344,4111648,12492092,32769032,Bristol Bay
Ugashik,2025,TimeSeriesArimaNoBC,Age 5,2830868,4.916666666666667,134825,416616,1647609,6938774,20564266,Bristol Bay
Ugashik,2025,TimeSeriesArimaNoBC,Age 6,569734,1.8333333333333333,22760,108998,446717,1609010,5142526,Bristol Bay
Ugashik,2025,TimeSeriesArimaNoBC,Total,8800877,2.8333333333333335,2891190,4404024,7599692,11928904,16358280,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothBC,Age 3,102308,8.333333333333334,1980,10026,55872,391290,1369941,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothBC,Age 4,6634893,7.666666666666667,988091,2388382,6512453,14428384,26521533,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothBC,Age 5,2750527,8.333333333333334,908203,1557188,2612464,4038586,6036333,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothBC,Age 6,876164,5.833333333333333,220509,421164,867542,1699798,2695540,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothBC,Total,10363891,7.666666666666667,2878707,5017413,8727142,14729844,19773375,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothNoBC,Age 3,69340,4.833333333333333,703,5124,46652,304498,1540309,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothNoBC,Age 4,1659904,2.4166666666666665,44848,174019,1119430,5858190,17252732,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothNoBC,Age 5,2676862,3,137165,532524,1995540,6848009,16490917,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothNoBC,Age 6,617816,1.5,123254,270502,508394,1031634,1682637,Bristol Bay
Ugashik,2025,TimeSeriesExpSmoothNoBC,Total,5023923,2.3333333333333335,1377528,2362292,4504327,7734214,11447057,Bristol Bay
Ugashik,2026,Naive4,Age 3,57274,5,2210,8296,44749,202386,705606,Bristol Bay
Ugashik,2026,Naive4,Age 4,2550712,3.1666666666666665,542907,1003008,2184424,3935002,6185503,Bristol Bay
Ugashik,2026,Naive4,Age 5,3252253,4,1073820,1808592,3005057,4669883,6826516,Bristol Bay
Ugashik,2026,Naive4,Age 6,501021,7.333333333333333,100820,207147,435046,867162,1390998,Bristol Bay
Ugashik,2026,Naive4,Total,6361259,1.6666666666666667,2312403,3849413,5646116,8549514,10945055,Bristol Bay
Ugashik,2026,Naive8,Age 3,52630,2.3333333333333335,2028,9221,39315,169713,486194,Bristol Bay
Ugashik,2026,Naive8,Age 4,3051209,2.3333333333333335,679972,1188892,2370313,5271710,8493124,Bristol Bay
Ugashik,2026,Naive8,Age 5,2804937,3.0833333333333335,917939,1515902,2646867,4203882,5746897,Bristol Bay
Ugashik,2026,Naive8,Age 6,310476,8.083333333333334,58260,123288,275625,563887,866964,Bristol Bay
Ugashik,2026,Naive8,Total,6219251,3.1666666666666665,1773218,3283242,5311713,8571663,11210333,Bristol Bay
Ugashik,2026,SibRegSimple,Age 3,49976,3.6666666666666665,1208,5400,37415,170134,589850,Bristol Bay
Ugashik,2026,SibRegSimple,Age 4,1343881,5.166666666666667,60729,216185,855519,3825132,10862242,Bristol Bay
Ugashik,2026,SibRegSimple,Age 5,2306433,5.5,723747,1179246,1992415,3386118,4960982,Bristol Bay
Ugashik,2026,SibRegSimple,Age 6,633790,5.166666666666667,134589,260636,534830,1089436,1752708,Bristol Bay
Ugashik,2026,SibRegSimple,Total,4334081,5.833333333333333,1535912,2691624,4286232,5989470,8484013,Bristol Bay
Ugashik,2026,SibRegLogPower,Age 3,49976,3.6666666666666665,1315,6680,30575,151896,485224,Bristol Bay
Ugashik,2026,SibRegLogPower,Age 4,8588302,9,1303186,3210372,7411158,15364266,25329914,Bristol Bay
Ugashik,2026,SibRegLogPower,Age 5,3447746,5.25,1420102,2020354,3175263,4549784,6410745,Bristol Bay
Ugashik,2026,SibRegLogPower,Age 6,611038,5.5,140157,281342,546651,1036422,1659376,Bristol Bay
Ugashik,2026,SibRegLogPower,Total,12697063,9,4664533,7699010,11740374,18067803,23471439,Bristol Bay
Ugashik,2026,SibRegKalman,Age 3,49976,3.6666666666666665,1198,6736,36812,179914,509031,Bristol Bay
Ugashik,2026,SibRegKalman,Age 4,1771191,5.666666666666667,496235,857334,1576663,2539743,4098667,Bristol Bay
Ugashik,2026,SibRegKalman,Age 5,2555721,2.8333333333333335,1014039,1547028,2358156,3441798,4404403,Bristol Bay
