,System,River,MarineEntryYear,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Juveniles_Marine_Entry
410,Bristol Bay,Nushagak,2000,0,0,0,0,0,5.31E-09,154933.5932,2237868.857,207962.9592,0,0,4075.146171,49296.17165,2.41E-09,0,0,0,0,2654136.727
411,Bristol Bay,Nushagak,2001,0,0,0,0,0,0,88030.56957,1540416.417,77948.24254,0,9.26E-10,7352.300305,57380.63262,5.13E-09,0,0,3.38E-09,0,1771128.163
412,Bristol Bay,Nushagak,2002,0,0,0,6241.045972,0,1.00E-09,240487.4919,3299219.835,374845.0742,1084.209542,1.00E-09,13097.99294,34236.32916,0,0,0,0,0,3969211.978
413,Bristol Bay,Nushagak,2003,0,0,31274.83575,0,0,0,256405.3752,2113325.086,257535.3852,363.3735773,0,5166.520495,13639.52197,4214.597926,0,0,0,3.07E-09,2681924.696
414,Bristol Bay,Nushagak,2004,0,7788.324051,0,18960.80323,0,1.71E-09,179949.0381,1763507.718,68339.5712,0,0,4763.344632,24209.88802,0,0,0,0,0,2067518.687
415,Bristol Bay,Nushagak,2005,0,0,66769.18191,0,0,1.77E-09,388618.2029,1543092.121,216438.5902,0,0,30293.10408,9871.03235,0,1.77E-09,0,0,0,2255082.232
416,Bristol Bay,Nushagak,2006,0,5026.925813,0,9543.302288,0,1.23E-09,194650.1174,1474123.862,79377.85906,0,0,1.14E-09,22260.46146,0,0,0,0,0,1784982.528
417,Bristol Bay,Nushagak,2007,0,0,7279.433574,1441.066332,0,2409.38372,359162.589,975338.1963,37100.34118,0,0,5760.264664,15494.38218,0,0,0,0,0,1403985.657
418,Bristol Bay,Nushagak,2008,0,4695.942036,53636.48512,9824.967828,0,1.11E-09,104739.8474,1017213.646,94243.82628,0,0,8747.680633,20912.98419,3.16E-09,0,0,0,0,1314015.38
419,Bristol Bay,Nushagak,2009,0,2.63E-09,10879.25041,0,0,1034.016597,30883.2396,750618.3105,54932.9006,0,0,5282.213902,7392.899655,0,0,0,0,0,861022.8312
420,Bristol Bay,Nushagak,2010,0,997.7863524,11309.44128,3410.251609,0,1273.498795,163624.6001,1834715.031,142272.2604,0,0,2.32E-09,6510.03563,0,0,0,0,0,2164112.905
421,Bristol Bay,Nushagak,2011,0,0,4535.098557,0,0,627.3972206,97921.86939,1140499.816,25691.45344,0,0,4819.446015,12285.69156,3.80E-09,0,0,0,0,1286380.772
422,Bristol Bay,Nushagak,2012,0,0,18243.7547,3.32E-09,0,1.62E-09,203130.2959,2223040.271,16029.99517,0,0,4715.282146,3.32E-09,3.32E-09,0,0,0,0,2465159.599
423,Bristol Bay,Nushagak,2013,0,0,9.100647877,0,0,1.04E-09,206783.8413,2060681.746,103137.5381,0,1.04E-09,2100.878277,3717.369674,0,0,0,0,0,2376430.474
424,Bristol Bay,Nushagak,2014,0,0,0,0,0,9.49E-10,486257.7202,4407859.518,70631.02169,0,0,3339.268838,36730.58023,0,0,0,0,0,5004818.108
425,Bristol Bay,Nushagak,2015,0,0,5.46E-09,0,0,5632.105466,3586570.85,8286002.141,38717.88519,0,0,52482.21441,97089.27043,0,0,0,5.46E-09,0,12066494.47
426,Bristol Bay,Nushagak,2016,0,0,0,0,1.05E-06,12587.68217,1124540.617,3630434.378,23052.62708,1.05E-06,0,13701.71407,59616.88651,0,0,0,0,0,4863933.905
427,Bristol Bay,Nushagak,2017,0,0,0,1.05E-06,1.05E-06,10214.1696,504879.8482,1871659.882,38872.30339,1.05E-06,3.64E-09,65786.94837,13477.23593,9404.651252,0,0,0,1.05E-06,2514295.039
428,Bristol Bay,Nushagak,2018,0,0,1.05E-06,1.05E-06,1.02E-06,7129.228087,1701541.749,6222453.519,111158.7914,1.02E-06,30.89486684,9783.418048,34035.75443,1.05E-06,0,0,1.05E-06,1.05E-06,8086133.355
429,Bristol Bay,Nushagak,2019,0,1.05E-06,1691.57388,1.02E-06,NA,6001.989105,8584678.539,14079471.93,112653.6447,NA,0,179594.7823,95186.75874,3552.476137,0,1.05E-06,1.05E-06,1.02E-06,23062831.69
430,Bristol Bay,Nushagak,2020,1.06E-06,1.05E-06,1.02E-06,NA,NA,4749.0864,1676444.682,4660214.277,NA,NA,1.06E-06,366809.936,309663.8831,NA,1.06E-06,1.05E-06,1.02E-06,NA,7017881.864
431,Bristol Bay,Nushagak,2021,1.05E-06,1.02E-06,NA,NA,NA,2781.577346,297019.89,NA,NA,NA,1.05E-06,49533.08694,NA,NA,1.05E-06,1.02E-06,NA,NA,349334.5543
432,Bristol Bay,Nushagak,2022,1.02E-06,NA,NA,NA,NA,14671.211,NA,NA,NA,NA,1311.633846,NA,NA,NA,1.02E-06,NA,NA,NA,15982.84485
433,Bristol Bay,Nushagak,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
434,Bristol Bay,Nushagak,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
435,Bristol Bay,Nushagak,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
436,Bristol Bay,Nushagak,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
437,Bristol Bay,Nushagak,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
438,Bristol Bay,Nushagak,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
439,Bristol Bay,Ugashik,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
440,Bristol Bay,Ugashik,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
441,Bristol Bay,Ugashik,1958,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0
442,Bristol Bay,Ugashik,1959,NA,NA,NA,0,0,NA,NA,NA,996.9896607,0,NA,NA,NA,0,NA,NA,NA,0,996.9896607
443,Bristol Bay,Ugashik,1960,NA,NA,0,0,0,NA,NA,165551.5869,0,0,NA,NA,40842.95869,0,NA,NA,9.04E-10,0,206394.5456
444,Bristol Bay,Ugashik,1961,NA,0,0,0,0,NA,27692.25494,60776.59321,649.0657551,0,NA,440004.0497,53021.00128,0,NA,9.04E-10,3.68E-05,0,582142.9649
445,Bristol Bay,Ugashik,1962,0,2.73E-09,10770.48197,0,0,867.0227582,937285.5075,391311.6064,961.8362299,0,3694.460639,248741.3424,152270.6108,1.84E-09,0,3.96E-08,6.49E-09,0,1745902.869
446,Bristol Bay,Ugashik,1963,0,0,699.0766994,0,0,67.68393074,329872.1568,484228.9077,1165.811499,0,5926.187767,1997877.256,531779.5765,0,0,6.52E-09,3086.986657,0,3354703.644
447,Bristol Bay,Ugashik,1964,0,0,1.06E-09,0,0,240.7328102,77486.94449,149927.9071,79.3183804,0,1262.440175,273290.0035,119788.9278,266.3422098,0,1451.849705,1.06E-09,0,623794.4662
448,Bristol Bay,Ugashik,1965,0,0,102.2324607,0,0,0,10883.54525,21607.73133,2125.790854,0,754.0958122,158144.0386,20233.05527,0,0,1.06E-09,42.72415817,0,213893.2138
449,Bristol Bay,Ugashik,1966,0,0,0,0,0,133.6643412,18937.86196,8226.244154,0,0,48.90159393,77496.90994,20578.24262,0,0,8.04E-10,2.15E-09,0,125421.8246
450,Bristol Bay,Ugashik,1967,0,373.2406611,406.7626665,117.0740652,0,8.00E-10,47512.08655,51187.1414,549.0394994,0,10590.24329,220162.9083,16285.19782,0,0,2.15E-09,4.57E-09,0,347183.6942
451,Bristol Bay,Ugashik,1968,0,0,1.67E-09,6.38E-10,0,100.5757757,772415.7838,1554968.786,228.3754488,0,2815.212772,212639.5755,76457.56162,6.38E-10,0,4.58E-09,294.1617416,0,2619920.033
452,Bristol Bay,Ugashik,1969,0,1.67E-09,6.37E-10,0,0,0,98165.59422,54843.65947,4.46E-10,0,0,42250.33762,17326.4125,0,0,1793.836673,6.37E-10,0,214379.8405
453,Bristol Bay,Ugashik,1970,0,0,4.46E-10,0,0,0,16984.70868,10063.27094,9.28E-10,0,1.68E-09,42253.95694,34931.51397,114.36579,0,6.37E-10,5.58E-10,0,104347.8163
454,Bristol Bay,Ugashik,1971,0,0,0,0,0,111.0705327,4547.896004,5660.770215,0,0,0,13507.6867,4394.110127,138.0136349,0,41.78554326,0,0,28401.33276
455,Bristol Bay,Ugashik,1972,0,0,0,0,0,4.46E-10,3708.874626,2799.241664,0,0,319.2605576,52667.52664,24457.54662,9.58E-08,0,9.28E-10,2.48E-09,0,83952.45011
456,Bristol Bay,Ugashik,1973,0,0,1.18E-07,0,0,9.28E-10,193375.6259,4.05E-07,0,0,205.9280293,303315.5474,1.99E-06,0,0,1478.718858,2.15E-06,0,498375.8203
457,Bristol Bay,Ugashik,1974,0,1.60E-07,4466.563403,1.45E-09,0,2.48E-09,2.17E-07,87270.62993,1.45E-09,0,0,573772.5589,165880.3127,1722.907623,0,44928.05993,751.4069585,0,878792.4395
458,Bristol Bay,Ugashik,1975,0,9.15E-10,1.44E-09,0,0,0,26044.94533,6764.362176,322.4602951,0,5.28E-07,145198.4472,39457.83179,0,0,85.10698862,965.7930296,0,218838.9468
459,Bristol Bay,Ugashik,1976,0,0,0,0,0,0,9986.426849,8384.855712,4.59E-05,0,0,21376.56514,37293.97328,0,0,1743.937449,2499.059704,0,81284.81818
460,Bristol Bay,Ugashik,1977,0,1672.088014,4.01E-06,0,0,1087.595011,1565298.947,578240.2072,0,0,14009.59597,660051.9179,65473.78401,0,0,6039.361125,2.58E-08,0,2891873.496
461,Bristol Bay,Ugashik,1978,0,2.38E-07,11007.958,0,0,3.92E-09,2328526.869,1705027.675,8659.84834,0,5168.95767,1608268.161,365466.2764,790.211204,0,1.15E-08,2.78E-09,0,6032915.958
462,Bristol Bay,Ugashik,1979,0,0,7169.648898,0,0,792.3646295,642642.9297,1822598.002,5812.766469,0,61271.85315,1352579.361,341623.6856,4.45E-09,5.73E-08,1513.276994,0,0,4236003.888
463,Bristol Bay,Ugashik,1980,0,0,4.45E-09,4.29E-09,0,0,245523.6896,336577.3807,4513.357891,0,0,230132.8212,138885.4909,1278.654905,0,0,1667.403585,0,958578.7988
464,Bristol Bay,Ugashik,1981,0,0,5235.63395,0,0,22988.40741,3310049.207,786899.5208,23148.85467,0,3163.411038,343911.615,253588.7662,3.93E-09,0,4.45E-09,4.29E-09,0,4748985.416
465,Bristol Bay,Ugashik,1982,0,240.6319334,4923.248443,0,0,1117.261309,1405682.335,2168627.532,14429.13686,0,10427.29288,1672860.701,649603.1933,4902.933113,0,4.29E-09,3.93E-09,0,5932814.266
466,Bristol Bay,Ugashik,1983,0,0,4885.735867,1155.867998,0,861.9295973,1742861.183,3026320.342,3536.132108,0,35830.19086,3340398.472,1090175.903,1322.207007,0,3.93E-09,0,0,9247347.963
467,Bristol Bay,Ugashik,1984,0,0,11993.46136,727.9527647,0,4612.329645,325144.672,680800.9525,8557.771379,4.42E-09,6623.384743,2261030.865,929012.0158,840.0198738,0,117.8696387,0,0,4229461.294
468,Bristol Bay,Ugashik,1985,0,1456.025053,9752.746645,4.42E-09,0,5.31E-09,733502.9645,252201.2356,2965.71918,0,266.2396696,543094.9183,788805.7346,2660.542888,0,176.2511743,2.19E-09,0,2334882.378
469,Bristol Bay,Ugashik,1986,271.1910717,1889.857239,8788.155165,0,0,74.22148091,479102.5766,605094.4795,12415.94665,0,3616.498955,562361.8857,221167.2011,4.70E-09,0,2.19E-09,4.42E-09,0,1894782.014
470,Bristol Bay,Ugashik,1987,0,5097.524082,48370.47091,46.7038321,0,445.9509072,646743.3462,807793.1905,2117.007329,0,50457.48027,3868563.228,500631.7454,3.86E-09,0,682.8671302,4.71E-09,0,5930949.515
471,Bristol Bay,Ugashik,1988,0,5014.246235,7801.403352,4.59E-09,0,555.3932963,459249.5976,2678328.794,77767.81046,0,1021.614628,878253.7099,470702.9789,5839.103682,4.43E-09,4.71E-09,2285.343055,0,4586819.995
472,Bristol Bay,Ugashik,1989,0,568.651506,7709.127068,0,0,97.27947903,856333.7353,1811306.189,13745.06563,0,791.2514706,1927859.185,1925221.38,17548.83003,0,3.86E-09,4.59E-09,0,6561180.694
473,Bristol Bay,Ugashik,1990,0,3611.655458,8149.223267,4.94E-09,0,1791.930327,470687.7705,795903.3665,19276.39343,0,11200.66137,1998210.958,2421156.589,39039.40324,0,1780.113742,5.11E-09,0,5770808.064
474,Bristol Bay,Ugashik,1991,0,0,10683.00675,1406.934139,0,5841.084237,928149.8406,407113.5001,10738.14197,0,33263.38118,2017208.907,2182844.236,1267.12774,0,1.79E-08,441.3506606,0,5598957.511
475,Bristol Bay,Ugashik,1992,0,442.5303282,263.6311861,3.23E-09,0,973.0711573,374219.7132,787820.6861,2495.31996,0,13862.69827,2510466.391,1024308.942,872.2291156,0,6050.56602,8074.366274,0,4729850.145
476,Bristol Bay,Ugashik,1993,0,4731.035561,59370.40199,1048.176782,0,6843.173039,2063055.644,3857991.307,19159.9388,0,12550.98046,2004494.789,662361.3706,1552.630543,0,9.01E-09,4.85E-09,0,8693159.448
477,Bristol Bay,Ugashik,1994,0,1082.103165,2503.050525,0,0,6376.272084,322825.1939,839604.9298,690.7236715,0,420.4296,452473.686,276441.9728,3835.139104,0,2.86E-07,0.004752081,0,1906253.505
478,Bristol Bay,Ugashik,1995,0,0.00771901,1013.083384,0,0,1969.609935,408126.1395,391217.2296,29347.03086,0,9211.459431,935883.7136,940447.8227,27506.52938,0,3.08E-05,1.53E-09,0,2744722.626
479,Bristol Bay,Ugashik,1996,0,2857.132674,0,0.10119121,0,19397.43565,260832.7499,521899.9344,8349.845773,96.84054099,5033.34775,273290.1974,244593.8495,0,0,1.53E-09,1344.581598,0,1337696.016
480,Bristol Bay,Ugashik,1997,0,0,0,0,0,10260.69166,3803140.403,1732034.862,31423.72034,0,7829.847751,596048.4773,168386.807,2367.321757,0,3.53E-09,417.0023363,0,6351909.134
481,Bristol Bay,Ugashik,1998,0,0,0.47252223,0,0,0,260683.5649,1050833.302,1054.796713,140.2089533,3.53E-09,130226.1051,63023.64446,783.0364727,0,2.11E-09,95.95339232,0,1506841.085
482,Bristol Bay,Ugashik,1999,0,0,0,0,0,0,283827.9538,647818.2023,11946.13083,0,0,31801.30422,9008.42762,345.0300987,0,1.25E-09,0.092342277,0,984747.1412
483,Bristol Bay,Ugashik,2000,0,0.092342275,0,0,0,1237.274364,179053.3049,302211.3073,4401.682931,0,2867.174763,1657638.042,418907.6283,2115.705846,0,0.323197966,6.04E-07,0.05093983,2568432.587
484,Bristol Bay,Ugashik,2001,0,0,0.113121052,0,0,3670.878915,1255075.283,907859.2655,4844.397631,0,21.41548354,524716.2142,235000.5938,2.71E-09,1.25E-09,1.604547506,3.79E-09,0,2931189.767
485,Bristol Bay,Ugashik,2002,0,0,0.125460489,409.6639934,0,2248.781831,1866357.042,2342567.066,25205.90474,0,24647.59955,1185602.639,289264.4539,3194.135173,0,464.8242245,2.71E-09,0,5739962.236
486,Bristol Bay,Ugashik,2003,0,0,7693.047085,0,0,628.8957987,399297.9054,1437912.088,52169.79044,346.9394915,397.4420149,44273.56231,74227.32367,3.30E-09,0,2.71E-09,0.391253917,0,2016947.386
487,Bristol Bay,Ugashik,2004,0,17203.57587,0,753.2521795,0,7745.024712,2071288.972,2167492.851,13088.68803,0,2009.414584,130860.8116,160042.2412,502.1676798,0,0.618670404,3.30E-09,0,4570987.617
488,Bristol Bay,Ugashik,2005,0,0,521.5283868,0,0,10937.70349,4701777.63,1532813.302,12796.7334,0,241.8917317,305593.964,26175.84168,3.29E-09,0,3.31E-09,3.32E-09,0,6590858.595
489,Bristol Bay,Ugashik,2006,0,0,0,930.898149,0,12626.76795,1319887.085,1594092.324,2920.866596,0,3.33E-09,35668.23759,61131.16704,3.13E-09,0,8.151081963,0,0,3027265.497
490,Bristol Bay,Ugashik,2007,0,0,2987.301687,354.0037892,0,650.1273383,876221.3028,2314050.322,6211.601066,0,372.9836249,1238125.801,363068.5082,2.57E-09,0,3.28E-09,0,0,4802041.952
491,Bristol Bay,Ugashik,2008,0,0,2.57E-09,2.87E-09,0,66930.37603,1066919.596,1077435.77,7477.05521,3.12E-09,1956.51824,1174215.216,887536.0485,2700.097027,0,3.13E-09,2.57E-09,0,4285170.677
492,Bristol Bay,Ugashik,2009,0,0,2817.642251,1716.408072,0,41842.78433,1274646.025,930354.8033,1857.666701,0,21808.00756,935099.1665,223237.847,5.20E-09,0,625.4849595,2.87E-09,0,3434005.836
493,Bristol Bay,Ugashik,2010,0,0,0,0,0,7974.252534,1047221.512,1729138.023,798.4005334,0,13504.97535,697799.6587,180552.2602,0.437429081,0,0.495896173,0.061550255,0,3676990.077
494,Bristol Bay,Ugashik,2011,0,0,1095.691688,0,0,8826.116402,376289.5087,317253.4595,19.08796609,0,1655.557829,332241.2548,39882.25381,0,0,3.13E-09,3.30E-09,0,1077262.931
495,Bristol Bay,Ugashik,2012,0,949.277832,0.000407415,0,0,10045.26789,579294.2032,790143.7869,4.50E-09,0,2519.251881,144373.0523,132471.6376,4.50E-09,0,3.30E-09,0,0,1659796.478
496,Bristol Bay,Ugashik,2013,0,0,0,0,0,64066.54452,2738466.361,2087481.783,8425.057579,306.4590497,6942.266651,441781.2015,283973.0059,0,0,0.025703824,1139.016584,0,5632581.721
497,Bristol Bay,Ugashik,2014,0,0,0,0,0,104687.3557,3480574.003,1582990.737,6249.23973,0,41288.33077,1304626.356,495528.2005,4394.59917,0,4.48E-09,2.449674014,0,7020341.272
498,Bristol Bay,Ugashik,2015,0,0,0,0,0,29906.30413,3860506.652,2008451.042,2521.96478,0,5117.035737,653764.0748,84332.11796,0,0,132.5362035,265.4662842,0,6644997.194
499,Bristol Bay,Ugashik,2016,0,0,0,0,1.06E-06,70409.78081,2596182.364,1576519.499,1571.928663,1.06E-06,978.0528647,56487.62603,31764.35086,0,0,0,0.03962912,0,4333913.642
500,Bristol Bay,Ugashik,2017,0,0,0,1.06E-06,1.05E-06,13553.78052,1880555.733,1598528.323,1.365268749,1.05E-06,0.069672682,53209.32247,28825.82955,7.383288839,0,0,0,1.06E-06,3574681.807
501,Bristol Bay,Ugashik,2018,0,0,1.05E-06,1.05E-06,1.02E-06,53838.48477,3018962.974,2971244.674,5326.917674,1.02E-06,6553.658539,321079.8343,324454.8503,1.05E-06,0,4.75E-09,1.05E-06,1.05E-06,6701461.393
502,Bristol Bay,Ugashik,2019,0,1.05E-06,1.05E-06,1.02E-06,NA,103761.7674,6695358.774,5562445.3,33362.0501,NA,5883.317992,844961.1094,254679.4911,0.000103862,0,1.05E-06,1.05E-06,1.02E-06,13500451.81
503,Bristol Bay,Ugashik,2020,1.05E-06,1.05E-06,1.02E-06,NA,NA,20784.87476,1171770.125,2366944.165,NA,NA,3330.470298,527078.4277,994615.0052,NA,1.05E-06,25.68700291,1.02E-06,NA,5084548.755
504,Bristol Bay,Ugashik,2021,1.05E-06,1.02E-06,NA,NA,NA,7524.898867,392624.7639,NA,NA,NA,2901.242113,408380.6148,NA,NA,1.05E-06,1.480824261,NA,NA,811433.0005
505,Bristol Bay,Ugashik,2022,1.02E-06,NA,NA,NA,NA,170457.9103,NA,NA,NA,NA,11832.58435,NA,NA,NA,1.02E-06,NA,NA,NA,182290.4946
506,Bristol Bay,Ugashik,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
507,Bristol Bay,Ugashik,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
508,Bristol Bay,Ugashik,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
509,Bristol Bay,Ugashik,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
510,Bristol Bay,Ugashik,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
511,Bristol Bay,Ugashik,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
512,Bristol Bay,Wood,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
513,Bristol Bay,Wood,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
514,Bristol Bay,Wood,1958,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0
515,Bristol Bay,Wood,1959,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0
516,Bristol Bay,Wood,1960,NA,NA,9.85E-09,238.8924536,0,NA,NA,451855.8422,0,0,NA,NA,45045.03773,0,NA,NA,0,0,497139.7724
517,Bristol Bay,Wood,1961,NA,0,262.6452572,0,0,NA,907851.7773,458540.1088,0,0,NA,172394.8709,26802.97521,0,NA,0,0,0,1565852.378
518,Bristol Bay,Wood,1962,0,147.8984485,2736.32529,0,0,5684.051911,1610957.717,942240.9998,4276.704636,0,15165.68542,316785.1276,39543.19771,0,0,0,0,0,2937537.708
519,Bristol Bay,Wood,1963,0,850.5386894,1.11E-08,503.6402954,0,0,218861.0342,1422998.086,871.1006109,0,69.11397907,96536.34339,88896.40015,0,0,0,0,0,1829586.257
520,Bristol Bay,Wood,1964,0,0,1.05E-08,4.45E-09,0,1738.653466,970914.6497,422690.0258,4123.805609,0,0,13439.73672,25286.28783,684.0092853,0,6.80E-09,0,0,1438877.168
521,Bristol Bay,Wood,1965,0,6.82E-09,5166.732943,0,0,0,591145.4979,947040.9514,0,0,95.3123429,109138.1917,40572.31635,0,0,0,0,0,1693159.003
522,Bristol Bay,Wood,1966,0,2071.226854,2099.581186,0,0,116.5822741,492966.1642,320745.7007,0,0,658.8797878,53834.90027,39341.3007,814.1601209,0,0,242.8686712,0,912891.3647
523,Bristol Bay,Wood,1967,0,4.98E-09,1.09E-08,9.86E-08,0,594.8967393,597032.0017,1024258.461,4897.411801,0,909.8867516,386106.3927,80891.31759,0,0,0,0,0,2094690.368
524,Bristol Bay,Wood,1968,0,0,7435.371611,327.940563,38.9247825,5583.577058,959032.2914,1205631.327,5650.173794,316.4699758,133.7506302,171818.5564,218812.8569,0,0,0,0,0,2574781.24
525,Bristol Bay,Wood,1969,0,0,5656.335366,6.64E-09,0,1499.118901,575431.0376,289066.8932,653.4445092,0,222.9459437,50018.47042,64076.24977,248.2817414,0,0,0,0,986872.7774
526,Bristol Bay,Wood,1970,0,0,1899.416486,0,0,909.0767122,552271.9278,565465.4138,4461.674082,0,526.9098255,81500.38818,97783.47314,0,0,0,0,0,1304818.28
527,Bristol Bay,Wood,1971,0,0,9.72E-09,0,0,0,60777.27935,438023.6457,10313.05133,0,0,3925.920936,21676.80547,0,0,0,0,0,534716.7028
528,Bristol Bay,Wood,1972,0,2468.328637,19060.89743,0,0,3951.796278,1387914.798,1022201.298,4.43E-09,0,0,383877.8841,94956.69419,0,0,0,0,0,2914431.697
529,Bristol Bay,Wood,1973,0,1694.565767,11222.69909,4.49E-09,8.50E-07,1697.1488,444270.1907,643532.1408,4.83E-09,0,4458.883263,179643.3931,49931.4657,0,0,0,0,0,1336450.487
530,Bristol Bay,Wood,1974,0,645.2166093,1261.095777,1.56E-08,0,1706.681749,802385.7905,422944.7573,34888.90088,0,0,202944.7429,111166.9296,0,0,0,0,0,1577944.115
531,Bristol Bay,Wood,1975,0,4.27E-09,12417.09087,0,0,1244.916922,233282.4477,1154122.598,6.79E-09,0,0,41827.50726,22008.35079,0,0,0,0,0,1464902.911
532,Bristol Bay,Wood,1976,0,6.87E-09,7.15E-09,0,0,2408.930682,3403445.313,1924881.348,8334.125896,0,0,44713.57391,24990.63654,0,0,0,0,0,5408773.928
533,Bristol Bay,Wood,1977,0,6.44E-09,4.59E-09,0,7.26E-06,30667.32615,1796332.408,2809723.658,7864.482934,0,4257.335171,437456.1871,100229.9797,0,0,6.44E-09,0,0,5186531.377
534,Bristol Bay,Wood,1978,0,0,6.10E-09,5.32E-09,0,1967.110001,2652958.123,3010832.934,9226.84804,0,0,548783.1671,1097316.37,0,0,0,0,0,7321084.552
535,Bristol Bay,Wood,1979,0,0,7.74E-09,1.58E-08,0,19300.0333,1275546.006,2444584.075,8.00E-08,0,4012.520553,617473.489,290716.172,3348.950371,0,0,0,0,4654981.246
536,Bristol Bay,Wood,1980,0,3.38E-09,6.07E-09,10444.84827,0,0,1274165.79,688659.0522,13287.75939,0,4.27E-09,55897.76723,27016.39588,0,0,0,0,0,2069471.613
537,Bristol Bay,Wood,1981,0,4.45E-09,7.23E-09,4.93E-09,0,16285.53155,2360528.69,1708952.77,1419.311231,0,2793.626441,1025110.072,113190.511,0,0,1968.320823,0,0,5230248.833
538,Bristol Bay,Wood,1982,0,3.28E-09,4.76E-09,2310.310552,0,0,472215.5854,810844.4498,1486.025393,0,0,31620.17585,25417.25306,0,0,0,0,0,1343893.8
539,Bristol Bay,Wood,1983,0,3.74E-09,5.47E-09,0.263200618,0,0,613921.9158,1383072.003,0.039408084,0,0,72533.62669,114712.4303,0,0,0,0,0,2184240.278
540,Bristol Bay,Wood,1984,0,2.73E-09,1041.304783,9.80E-09,0,3627.667505,533178.1323,1388422.604,12821.38853,0,0,69787.37988,162821.8321,0,0,0,0,0,2171700.309
541,Bristol Bay,Wood,1985,154.9684865,4.65E-09,7.21E-09,1241.344811,0,1358.70122,1839382.771,1353389.368,2817.896288,0,0,125734.2806,21586.23228,0,0,0,0,0,3345665.563
542,Bristol Bay,Wood,1986,0,8941.067867,16157.44037,562.7675248,0,381.8239301,586695.163,1498999.894,16112.15042,0,0,15113.77663,113649.5685,0,0,0,0,0,2256613.652
543,Bristol Bay,Wood,1987,0,3187.57261,31946.70782,1260.701001,0,1454.521096,1380822.302,1822593.98,3604.706306,0,0,80678.96218,34557.88508,0,0,0,0,0,3360107.338
544,Bristol Bay,Wood,1988,0,18995.26747,74928.93342,16959.26727,0,2186.654101,1225883.754,2760108.063,20885.22239,0,0,44470.35369,24716.3861,843.1292947,0,0,0,0,4189977.031
545,Bristol Bay,Wood,1989,0,7723.017601,18867.94722,4367.961816,0,0,1579965.354,991109.3692,6776.759498,0,0,52691.4985,78154.66407,0,0,0,0,0,2739656.572
546,Bristol Bay,Wood,1990,0,2349.190305,19840.90608,5.49E-08,0,1123.729605,1850506.323,1935323.261,12680.1691,0,148.4194237,87904.72233,121126.0689,3.99E-08,0,0,0,0,4031002.79
547,Bristol Bay,Wood,1991,0,5650.679451,23365.31209,5426.095328,0,4109.943728,2563487.264,2443446.528,2446.604854,0,0,90116.8642,57211.93245,948.8507341,0,0,0,0,5196210.075
548,Bristol Bay,Wood,1992,0,3.60E-09,8271.046313,1.05E-08,0,1442.111721,1122283.386,1824009.005,4644.353441,911.0306724,0,23863.73405,46746.60063,0,0,0,0,0,3032171.268
